CODE_OA;NUM_OA;LIAISON;SENS;PR_OA;ABS_DEB;NUM_EXPLOIT;NOM_USAGE;FAMILLE;TYPE_OUVRAGE;MATERIAUX;DATE_MS;NBRE_TABLIERS;NBRE_TRAVEE;GABARIT;LONGUEUR;LARGEUR;SECT_COURANTE;IQOA;NOTE_URGENCE
584;A5_PS_14.2;1;3;74 +0153;74230;PS 8;PS 8;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.7;8;8;1;3
585;A5_PAS_14.7;1;3;74 +0690;74767;PAS 7;PAS 1;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
586;A5_PP_15.5;1;3;75 +0460;75510;PP 2;PP 2;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.96;36.25;36.25;1;0
587;A5_PS_16.2;1;3;76 +0208;76245;PS 9;PS 9;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.7;8;8;1;6
588;A5_PAS_16.4;1;3;76 +0400;76437;PAS 1;PAS 2;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
589;A5_PAS_16.9;1;3;76 +0850;76887;PAS 2;PAS 3;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;3.5;36.9;36.9;2;8
590;A5_PI_17.4;1;3;77 +0389;77427;PI 5;PI 5;PI;PIPO (Portique Ouvert);Béton armé;;1;2;0;20.83;36.95;36.95;2;6
591;A5_PS_18.3;1;3;78 +0304;78338;PS 10;PS 10;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.7;8;8;2;9
592;A5_PAS_18.9;1;3;78 +0900;78934;PAS 8;PAS 4;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
593;A5_PV_19.1;1;3;79 +0090;79127;PV 3;PV 3;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.22;36.63;36.63;1;0
594;A5_PI_20.1;1;3;80 +0100;80144;PI 6;PI 6;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;21.56;36.11;36.11;2;6
595;A5_PAS_20.4;1;3;80 +0400;80444;PAS 5;PAS 5;PAS;;;;0;0;0;0;0;NON;1;0
596;A5_PS_20.9;1;3;80 +0900;80944;PS 10Bis;PS 11;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.8;8;8;1;3
597;A5_PAS_21.3;1;3;81 +0330;81367;PAS 3;PAS 6;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
598;A5_PS_21.9;1;3;81 +0933;81970;PS 11;PS 12;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.8;8;8;1;3
599;A5_PV_22.9;1;3;82 +0920;82960;PV 4;PV 4;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.81;37.28;37.28;2;11
600;A5_PP_23.0;1;3;83 +0037;83077;PP 3;PP 3;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;41.06;41.06;1;0
601;A5_PAS_23.7;1;3;83 +0700;83740;PAS 5;PAS 7;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
602;A5_PS_25.3;1;3;85 +0332;85368;PS 12;PS 13;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.7;8;8;2;3
603;A5_PAS_26.0;1;3;86 +0025;86071;PAS 8;PAS 8;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;36.9;3.5;3.5;1;0
604;A4_PV_0.0;5;3;49 +1061;50000;PV 0;PV 07 BIF;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;28.74;28.74;2;9
605;A4_PS_0.4;5;3;49 +0711;49650;PS 1;PS 1;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.9;10;10;2;9
606;A4_PP_1.4;5;3;48 +0640;48586;PP 14;PP 1;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;2.96;32.15;32.15;2 E;12
607;A4_PV_2.1;5;3;47 +0957;47936;PV 21;PV 1;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.22;28.74;28.74;2;6
609;A4_PS_3.7;5;3;46 +0326;46307;PS 37;PS 2;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.9;10;10;2;6
610;A4_PS_4.7;5;3;45 +0417;45374;PS 46;PS 3;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.9;10;10;2;6
611;A4_PV_5.8;5;3;44 +0290;44239;PV 58;PV 2;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.24;27.58;27.58;2;17
612;A4_PV_6.9;5;3;43 +0124;43083;PV 69;PV 2Bis;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.18;28.43;28.43;1;3
613;A4_PP_8.3;5;3;41 +0756;41694;PP 83;PP 2;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;2.94;28.1;28.1;1;0
614;A4_PI_8.9;5;3;41 +0146;41084;PI ONEP;PI 1;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;11;25.4;25.4;2 S;30
615;A4_PP_10.1;5;3;39 +0935;39806;PP 101;PP 3;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;2.96;30.17;30.17;2;3
616;A4_PS_10.9;5;3;39 +0167;39038;PS RP4607;PS 4;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.9;10;10;1;3
617;A4_VIA_11.4;5;3;38 +0607;38436;Pont sur oued Sghir 1;Pont sur oued Sghir;VIA;VIPP;Béton précontraint;;2;3;0;90.2;15;15;2;35
618;A4_PI_11.8;5;3;38 +0277;38106;PI ONCF;PI 2;PI;PIPBA PSPBA (Poutres BA);Béton armé;;2;3;0;57.7;11.5;11.5;2;9
619;A4_PV_12.1;5;3;37 +0959;37765;PV 121;PV 3;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.22;26.84;26.84;2;11
620;A4_PV_13.1;5;3;36 +0984;36757;PV 130;PV 4;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;29.22;29.22;1;8
621;A4_PS_14.6;5;3;35 +0448;35208;PS 146;PS 5;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58.9;10;10;1;0
622;A4_PV_15.6;5;3;34 +0431;34226;PV 156;PV 5;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.28;35.01;35.01;2;6
1458;Auvent métallique GP Fès Ouest;2;3;178 +0000;178202;;Auvent métallique GP Fès Ouest;AUV;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;1;0
1459;Auvent métallique GP Fès Centre;2;3;182 +0000;182200;;Auvent métallique GP Fès Centre;AUV;Arcs métalliques + haubans;Métal;;0;0;0;0;0;NON;1;0
1460;Auvent métallique GP Fès Est;2;3;191 +0000;191202;;Auvent métallique GP Fès Est;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1461;Auvent métallique GP Ras Tabouda;2;3;216 +0000;216147;;Auvent métallique GP Ras Tabouda;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1462;Auvent métallique GP Tahla;2;3;241 +0000;241090;;Auvent métallique GP Tahla;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1463;Auvent métallique GP Oued Amlil;2;3;266 +0000;266029;;Auvent métallique GP Oued Amlil;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1464;Auvent métallique GP Taza Ouest;2;3;285 +0000;284908;;Auvent métallique GP Taza Ouest;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1465;Auvent métallique GP Taza Est;2;3;297 +0000;295708;;Auvent métallique GP Taza Est;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;;0
1466;Auvent métallique GP Msoun;2;3;318 +0000;316196;;Auvent métallique GP Msoun;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1467;Auvent métallique Guercif;2;3;360 +0000;357665;;Auvent métallique Guercif;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1468;Auvent métallique Taourirt Ouest;2;3;394 +0000;392746;;Auvent métallique Taourirt Ouest;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1469;Auvent G.Péage M''DIQ entrée;7;3;14 +0101;14316;;Auvent G.Péage M''DIQ entrée;AUV;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;2;8
1470;Auvent G.Péage M''DIQ sortie;7;3;14 +0151;14366;;Auvent G.Péage M''DIQ sortie ;AUV;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;2;3
1471;Auvent G.Péage SMIR sortie;7;3;19 +0074;19396;;Auvent G.Péage SMIR sortie;AUV;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;1;0
1472;Auvent G.Péage SMIR BPV;7;3;19 +0124;19446;;Auvent G.Péage SMIR BPV;AUV;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;1;0
1473;Auvent G.Péage Tanger;5;3;49 +0067;49006;;Auvent G.Péage Tanger;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1474;Auvent G.Péage Tanger Est;5;3;27 +0024;26879;;Auvent G.Péage Tanger Est;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1475;Auvent G.Péage Melloussa;5;3;23 +0027;22827;;Auvent G.Péage Melloussa;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1476;Auvent G.Péage Melloussa centre;5;3;24 +0073;23848;;Auvent G.Péage Melloussa centre;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1477;Auvent BPV  PK 400;3;3;400 +0000;400163;;Auvent BPV PK 400;AUV;Auvent métal sur poteaux BA;Mixte acier / béton;;0;0;0;0;0;NON;1;0
1478;Auvent G.péage Ameskrroud Entrée;3;3;415 +0000;415183;;Auvent G.péage Ameskrroud Entrée;AUV;Structure métal + bardage;Métal;;0;0;0;0;0;NON;1;0
1479;Auvent G.péage Ameskrroud Sortie;3;3;415 +0000;415183;;Auvent G.péage Ameskrroud Sortie;AUV;Structure métal + bardage;Métal;;0;0;0;0;0;NON;1;0
1480;Auvent G.péage Argana;3;3;367 +0000;367170;;Auvent G.péage Argana;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1481;Auvent G.péage Imintanout;3;3;310 +0000;310959;;Auvent G.péage Imintanoute;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1482;Auvent G.péage Chichaoua;3;3;282 +0000;281827;;Auvent G.péage Chichaoua;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;2;3
1483;Auvent G.péage Targa;3;3;232 +0000;232011;;Auvent G.péage Targa;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1484;Auvent G.péage Tamanssourt;3;3;215 +0000;215027;;Auvent G.péage Tamanssourt;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1485;Auvent G.péage Marrakech oudaya;3;3;249 +0000;248985;;Auvent G.péage Marrakech oudaya;AUV;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;1;0
1486;Auvent GP Taourirt Est;2;3;394 +0500;393246;;Auvent GP Taourirt Est;AUV;Structure treillis;Métal;;0;3;0;0;0;NON;1;0
1487;Auvent GP El Aioun;2;3;452 +0000;450547;;Auvent GP El Aioun;AUV;Structure treillis;Métal;;0;3;0;0;0;NON;1;0
1488;Auvent métallique B.P.V Tit Mellil;1;3;70 +0000;70040;;Auvent métallique B.P.V Tit Mellil;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1489;Auvent AV 10 mars Entrée;1;3;77 +0600;77638;;Auvent AV 10 mars Entrée;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;1;0
1490;Auvent AV 10 mars Sortie;1;3;77 +0600;77638;;Auvent AV 10 mars Sortie;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;2;6
1491;Auvent Bd Mohammed V Entrée;1;3;80 +0500;80544;;Auvent Bd Mohammed V Entrée;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;2;3
1492;Auvent GP Oujda;2;3;496 +0000;494628;;Auvent GP Oujda;AUV;Auvent métal sur poteaux BA;Mixte acier / béton;;0;5;0;0;0;NON;1;0
1493;Auvent GP Sidi Allal Bahraoui;2;3;16 +0400;16401;;Auvent GP Sidi Allal Bahraoui;AUV;Structure treillis + haubans;Métal;;0;5;0;0;0;NON;1;0
1494;Auvent GP Meknes Est;2;3;129 +0500;129848;;Auvent GP Meknes Est;AUV;Structure treillis + haubans;Métal;;0;3;0;0;0;NON;1;0
1495;Auvent GP Meknes Ouest;2;3;120 +0700;120834;;Auvent GP Meknes Ouest;AUV;Structure treillis + haubans;Métal;;0;2;0;0;0;NON;1;0
1496;Auvent GP Khémisset;2;3;68 +0064;68111;;Auvent GP Khémisset;AUV;Structure treillis + haubans;Métal;;0;2;0;0;0;NON;1;0
1497;Auvent GP Tiflet;2;3;42 +0500;42539;;Auvent GP Tiflet;AUV;Structure treillis + haubans;Métal;;0;2;0;0;0;NON;1;0
1498;Auvent GP Kénitra Centre;5;3;236 +0294;236415;;Auvent GP Kénitra Centre;AUV;Dalle BA sur poteaux;Béton armé;;0;9;0;0;0;NON;1;0
1499;Auvent GP Kénitra Nord;5;3;222 +0743;222880;;Auvent GP Kénitra Nord;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;1;0
1500;Auvent GP Sidi Allal Tazi;5;3;184 +0757;184754;;Auvent GP Sidi Allal Tazi;AUV;Dalle BA sur poteaux;Béton armé;;0;0;0;0;0;NON;2;8
1501;Auvent GP My Bousselham;5;3;151 +0049;151023;;Auvent GP My Bousselham;AUV;Dalle BA sur poteaux;Béton armé;;0;0;0;0;0;NON;2;8
1502;Auvent GP Larache;5;3;118 +0608;118519;;Auvent GP Larache;AUV;Dalle BA sur poteaux;Béton armé;;0;0;0;0;0;NON;2;8
1503;Auvent GP Sidi Yamani;5;3;91 +0432;91309;;Auvent GP Sidi Yamani;AUV;Dalle BA sur poteaux;Béton armé;;0;0;0;0;0;NON;2;8
1504;Auvent GP Assilah;5;3;77 +0762;77587;;Auvent GP Assilah;AUV;Dalle BA sur poteaux;Béton armé;;0;0;0;0;0;NON;1;0
1505;Auvent G.Péage Ksar Sghir;5;3;4 +0202;4015;;Auvent G.Péage Ksar Sghir;AUV;Structure treillis;Métal;;0;0;0;0;0;NON;1;0
1506;PAS 124+000;2;3;124 +0000;124333;;PAS 124+000;PAS;Structure treillis + haubans;Métal;;0;0;0;0;0;NON;1;0
1507;PAS 320+000;2;3;320 +0000;318243;;PAS 320+000;PAS;Arcs triangulés + dalle BA;Mixte acier / béton;;0;0;0;0;0;NON;1;0
1508;PAS 456+000;2;3;456 +0000;454543;;PAS 456+000;PAS;Arcs triangulés + dalle BA;Mixte acier / béton;;0;0;0;0;0;NON;1;0
1509;Auvent Bd Mohammed VI Sortie;1;3;80 +0500;80544;;Auvent Bd Mohammed VI Sortie;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;2;6
1510;Auvent Tit Mellil Sortie;1;3;72 +0800;72820;;Auvent Tit Mellil Sortie;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;2;3
1511;Auvent Tit Mellil Entrée;1;3;72 +0800;72820;;Auvent Tit Mellil Entrée;AUV;Dalle BA sur poteaux;Béton armé;;0;3;0;0;0;NON;1;0
1512;Auvent   B.P.V  (Nassim);1;3;66 +0350;66297;;Auvent B.P.V  (Nassim);AUV;Structure métal + bardage;Métal;;0;6;0;0;0;NON;2;0
1513;Auvent   G.P. Azemmour;1;3;135 +0650;135817;;Auvent   G.P. Azemmour;AUV;Structure métal + bardage;Métal;;0;3;0;0;0;NON;2;3
1514;Auvent   G.P. Tnin Chtouka;1;3;116 +0115;116360;;Auvent   G.P. Tnin Chtouka;AUV;Structure métal + bardage;Métal;;0;3;0;0;0;NON;2;8
1515;Auvent   G.P. Bir Jdid;1;3;100 +0290;100559;;Auvent   G.P. Bir Jdid;AUV;Structure métal + bardage;Métal;;0;3;0;0;0;NON;2;3
1516;Auvent   G.P. Had Soualem;1;3;75 +0660;75710;;Auvent   G.P. Had Soualem;AUV;Structure métal + bardage;Métal;;0;3;0;0;0;NON;2;8
1517;Auvent   G.P. BPV El Jadida;1;3;143 +0800;143903;;Auvent   G.P. Had Soualem dupliqué;AUV;Structure métal + bardage;Métal;;0;3;0;0;0;NON;2;0
1518;Auvent G.de péage B.P.V (Marrakech);3;3;211 +0013;211045;;Auvent   G.de péage B.P.V (Marrakech);AUV;Auvent métal sur poteaux BA;Mixte acier / béton;;0;7;0;0;0;NON;1;3
1519;Auvent G.de péage Benguerir;3;3;159 +0850;159973;;Auvent G.de péage Benguerir;AUV;Structure treillis;Métal;;0;3;0;0;0;NON;1;3
1520;Auvent G.de péage Skhour Rhamna;3;3;127 +0750;127667;;Auvent G.de péage Skhour Rhamna;AUV;Structure treillis;Métal;;0;3;0;0;0;NON;1;0
1521;Auvent G.de péage Settat nord;3;3;52 +0515;52617;;Auvent G.de péage Settat nord ;AUV;Auvent métal + haubans;Mixte acier / béton;;0;1;0;0;0;NON;2;16
1522;Auvent G.de péage Settat Centre;3;3;65 +0000;65087;;Auvent G.de péage Settat Centre;AUV;Structure métal + bardage;Métal;;0;3;0;0;0;NON;1;3
1523;Auvent G.de péage Aéroport Med V;3;3;13 +0200;13252;;Auvent G.de péage Aéroport Med V;AUV;Structure treillis;Métal;;0;3;0;0;0;NON;2;3
1524;Auvent G.de péage B.P.V Nouasser;3;3;15 +0600;15646;;Auvent G.de péage B.P.V Nouasser;AUV;Arc métallique;Métal;;0;3;0;0;0;NON;1;0
1525;PAS CEBS  75+000;2;3;75 +0000;75172;;PAS CEBS  75+000;PAS;Arcs triangulés + dalle BA;Mixte acier / béton;;0;0;0;0;0;NON;1;0
1526;PAS CEMA  154+000;2;3;154 +0000;154231;;PAS CEMA  154+000;PAS;Arcs triangulés + dalle BA;Mixte acier / béton;;0;0;0;0;0;NON;1;0
1527;PAS CEMA  283+000;2;3;283 +0000;282984;;PAS CEMA  283+000;PAS;Arcs triangulés + dalle BA;Mixte acier / béton;;0;0;0;0;0;NON;2;3
1528;A7_TUN;3;3;340 +0000;340630;;Tunnel;TUN;Tunnel;Béton armé;;2;0;0;560;0;NON;2 S;43
1161;PP_105;3;3;419 +0058;419007;PP105;PP_105;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.5;51.6;51.6;1;0
1162;PS_109;3;3;383 +0260;383389;PS109;PS_109;PS;PIDP PSDP (Dalle Précontrainte);Béton armé;;1;4;5.1;59.2;8;8;1;0
1163;PS_129;3;3;385 +0291;385447;PS129;PS_129;PS;PIDP PSDP (Dalle Précontrainte);Béton armé;;1;4;5.1;59.2;10;10;2;3
1164;PV_125;3;3;392 +0170;392326;PV 125;PV_125;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.5;44.48;44.48;1;0
1167;PI_138;3;3;386 +0176;386314;PI138;PI_138;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;11.64;37.11;37.11;2;3
1168;PV_148;3;3;388 +0533;388687;PV 148;PV_148;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.5;33.96;33.96;2;8
1170;PV_171;3;3;393 +0871;394024;PV 171;PV_171;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.05;36.59;36.59;2;6
1172;PV_189;3;3;393 +0923;394076;PV 189;PV_189;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.59;28.48;28.48;2;3
1175;PI_205;3;3;395 +0500;395436;PI205;PI_205;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;11.89;9.6;9.6;2;3
1176;PP_212;3;3;393 +0498;393651;PP212;PP_212;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.81;35.89;35.89;1;0
1178;PI_230;3;3;392 +0378;392534;PI230;PI_230;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;10;39.96;39.96;2;3
1181;PV_261;3;3;398 +0482;398641;PV 261;PV_261;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.05;41.06;41.06;2;11
1182;PI_271;3;3;399 +0482;399640;PI271;PI_271;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;16.66;43.25;43.25;2;3
1183;PS_301;3;3;402 +0478;402569;PS301;PS_301;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;5.1;59.2;8;8;2;6
1186;PP_361;3;3;408 +0438;408607;PP361;PP_361;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.8;65.48;65.48;1;0
1187;PS_370;3;3;409 +0338;409521;PS370;PS_370;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;5.1;63.2;8;8;2;6
1189;PP_409;3;3;413 +0258;413490;PP409;PP_409;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;53.86;53.24;53.24;2;8
1190;PV_421;3;3;414 +0463;414648;PV 421;PV_421;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.5;29.04;29.04;1;0
1192;PV_438;3;3;416 +0111;416293;PV 438;PV_438;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.5;31.04;31.04;1;0
1194;PP_449;3;3;417 +0198;417081;PP449;PP_449;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.5;28;28;2;0
1196;PS_90;3;3;420 +0483;420458;PS90;PS90;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;0;0;63;10;NON;2;20
1200;PS_54;3;3;424 +0145;424257;PS54;PS_54;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;5.1;68;12.3;12.3;2;20
1201;PS_47;3;3;424 +0785;424897;PS47;PS_47;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;5.1;58;8;8;2;12
1202;A7_PV_426.2;3;3;426 +0183;426359;PV 29;PV 29;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;0;0;NON;2;3
48;A1_PP_58.8;5;3;205 +0976;206041;PP 3;PP 10;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;37.73;37.73;2;3
49;A1_PP_59.9;5;3;204 +0865;204926;PP 4;PP 11;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;35.92;35.92;1;11
50;A1_PV_60.4;5;3;204 +0316;204377;PV 9;PV 20;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.8;34.64;34.64;2;3
51;A1_PV_62.2;5;3;202 +0535;202583;PV 10;PV 21;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;35.53;35.53;2;3
52;A1_PV_62.9;5;3;201 +0827;201876;PV 11;PV 22;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;36.5;36.5;2 S;43
53;A1_PP_64.1;5;3;200 +0667;200719;PP 5;PP 12;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.43;35.43;1;3
54;A1_PP_65.7;5;3;199 +0095;199134;PP 6;PP 13;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.48;35.48;1;3
56;A1_PV_66.8;5;3;197 +0906;197944;PV 12;PV 23;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;35.68;35.68;1;8
57;A1_PP_67.9;5;3;196 +0878;196912;PP 7;PP 14;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.98;35.98;2;6
58;A1_PV_68.9;5;3;195 +0751;195842;PV 13;PV 24;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;35.73;35.73;1;3
59;A1_PP_70.8;5;3;193 +0995;194024;PP 8;PP 15;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.44;35.44;2 S;24
60;A1_PP_71.4;5;3;193 +0367;193396;PP 9;PP 16;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;36.14;36.14;2;3
62;A1_PV_71.9;5;3;192 +0840;192869;PV 13 bis;PV 25;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;35.99;35.99;2 S;27
63;A1_PP_74.1;5;3;189 +0779;189788;PP 11;PP 17;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.16;35.16;2;12
64;A1_PP_75.7;5;3;189 +0043;189052;PP 12;PP 18;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.25;35.25;2;6
65;A1_PP_76.9;5;3;187 +0854;187866;PP 13;PP 19;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;36.3;36.3;2;22
66;A1_PV_78.5;5;3;186 +0294;186298;PV 14;PV 26;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;35.53;35.53;2;9
67;A1_PS_80.0;5;3;184 +0157;184154;PS8;PS8;PS;;;;0;0;0;0;0;NON;2;28
68;A1_PV_80.0;5;3;184 +0710;184707;PV 14 bis;PV 27;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.6;35.62;35.62;2;11
69;A1_PV_81.3;5;3;183 +0470;183476;PV 15;PV 28;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.08;35.53;35.53;2;20
70;A1_PP_83.8;5;3;180 +0992;180964;PP 14 bis;PP 20;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.4;35.66;35.66;2;6
134;A1_PV_152.7;5;3;112 +0176;112006;PV 3;PV 55;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;27.56;27.56;2;23
261;A2_PS_125.9;2;3;125 +0878;126203;OA 06 PS 04;PS23;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;2;0;48;10;10;2;9
262;A2_PV_127.1;2;3;127 +0973;128325;PV 3 OA 07;PV 28;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.21;37.92;37.92;1;9
263;A2_PS_129.3;2;3;129 +0330;129678;OA 08 PS 05;PS 24;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;63;10;10;2 S;52
264;A2_PS_129.5;2;3;129 +0470;129818;OA 09 PS 06;PS25;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;67.54;13;13;2 S;30
265;A2_PV_131.2;2;3;131 +0206;131526;PV 4 OA 11;PV 29;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;37;37;2;3
266;A2_PV_132.9;2;3;132 +0893;133242;PV 5 OA 12;PV 30;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.87;40.76;40.76;1;3
267;A2_PS_133.6;2;3;133 +0578;133876;OA 13 PS 07;PS 26;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;73;8;8;2;25
268;A2_PS_134.6;2;3;134 +0600;134908;OA 14 PS 08;PS 27;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;2;0;47.66;10;10;2 S;65
269;A2_PS_135.1;2;3;136 +0041;136193;OA 15 PS 09;PS 28;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;2;0;48;6;6;2;20
270;A2_PS_137.2;2;3;137 +0150;137375;OA 16 PS 10;PS 29;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;2;0;47;8;8;1;8
271;A2_PV_139.3;2;3;139 +0304;139573;PV 5 OA  01;PV 31;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;38;38;1;6
